,text,class
163,"Rain event during a #cricket #Testmatch .Regroup, strategies, plan, implement. A real game of attrition. Rain during #BBL ...go home",cricket
164,"Answer : 4. Andrew Tye
#stucredcontest #contestalert #contestentry #giveaway #cricket #iplcontest #ipl2019
Join,
@Im_Monjil @Manab_m3
@esha_112 @GoswamiEsha 
@ritu3737 @Paula_Mkg @Lilla_Graffeo",cricket
165,"In #IPL #Cricket, #DelhiCapitals to face Kings Eleven Punjab #kxip in Mohali this evening.",cricket
166,WIDE!!! 54 Off 29 #INDvAUS #Cricket,cricket
167,The tightest slap from @ajinkyarahane88 . Did u get it @vikrantgupta73 ?? #India #WIvsIND #cricket #test,cricket
168,"15 hours of playtime and ipx7 waterproof

#JBL #DareToListen
#WhereYourMusicAt #InsideEdge
#TheJBLEdge #InsideEdge2 #Cricket
#CricketFever",cricket
169,South Australia v Tasmania #cricket,cricket
170,Hello #HertsHour Any cricket fans in the house? #stevenage #cricket,cricket
171,"Azhar Ali ""This is an opportunity
for me to leave a legacy behind.
The next 4-5 years are very
important for me as a player and
a captain. It's my hope to leave a
good legacy with my performance and character"" #Cricket",cricket
172,"I'm so disaffected with English #cricket, I'm thinking of staging a Geoffrey Boycott",cricket
173,"Stumps Day 1 #Rawalpindi 
SL 202/5

AFter that Brilliant Opening Stand oF 96 SL Collapsed & Lost 4/31 In 2nd Session. Mathews Played a Poor Shot & DhananJaya Looking Good at the Crease

Overall Both Teams Would be Happy With Today's Play !

#PAKvSL #Cricket",cricket
174,@7Cricket my theory about the Names/Numbers on the backs of Tst Cricketers is that it is because so many people watch Cricket on small screen devices like phones/tablets #Cricket #7Cricket #AUSvPAK,cricket
175,"Who's taking the  home tonight?

Retweet  for India
Like for  Australia

#INDvAUS
#INDvsAUS
#AUS_Vs_IND
#Cricket #CricketMeriJaan
#ODI #IndAus
#ViratKohli #virat #dhoni300
#AUS
#CricbuzzLIVE
#score #Match2019
#IndAus",cricket
176,"#RLODC #ListA #Cricket

M Stoneman Under 38.5 Runs @ 1.57 (Bet365) - 3 points

#inplaymagic",cricket
177,Replace Run Machine by Ton Machine @cricketaakash @Nirajvk18 #ViratKohli #TeamIndia #Cricket #KingKohli #PinkBallTest #EdenGardens #INDvBAN,cricket
178,"@Ifti221 was the biggest plus for Pakistan. It's been well documented that Pakistan have been looking for power hitters, guys who can finish an innings. @MickeyArthur2 said, Read more on @Cricistan #Cricket #PCB",cricket
179,"If you're trying to establish a high performance culture, a fitness and disciplined culture, he doesn't give you that. He gives you x-factor, but is it sustainable? Not sure @MickeyArthur2 said, Read more on @Cricistan #Cricket #PCB",cricket
180,"Sarfaraz Ahmed last 4 T20Is as captain:

Lost
Lost
Lost
Lost

Sarfaraz Ahmed batting stats in the last 12 months in T20Is:

Innings 6
Runs 101
Average 20.20
Strike-rate 112.22
Fifties 0
Hundreds 0
#Cricket",cricket
181,"If there's one loud mouthed smart arse you would want to see taken down a peg or two
Or decked
Is it #Stoinis ?
#cricket #BBL09 #HobvStars #BigBashLeague",cricket
182,Yes this Pakistani advert stoking the tension up a notch before the #INDvsPAK  match could have been avoided ...though just heard @shabbysahi on the #Radio play @RFAKWorld with ‘Sanwar De Kudaya’ from Pakistani movie Arth 2 (homage to #Bollywood movie Arth) #cricket #Love #peace,cricket
183,West Indies winning against England.  Now Srilanka winning away from home against South Africa.  Test Cricket at it's best when under dogs win against more stronger opponents #SAvSL #cricket,cricket
184,"Double from #Afghanistan the rise of #Cricket and the show of #Talents  
weldone @ACBofficials @rashidkhan_19 @Mujeeb_R88",cricket
185,"#Governance is something else! 

Stop giving Cricket examples! 

Dont let the world knows #PTI is a bunch of idiots that they relate everything with #Cricket",cricket
186,The purpose of the camp is to provide the selectors better insight on the fitness and form of the bowlers that can further assist them while picking the T20I and Test sides. Read more on @Cricistan #Cricket #PCB,cricket
187,"“I have been asking for this structure to be fixed since my cricket playing days… because the problem is that the current system in Pakistan is such that is stopping the talent from coming through and we must change that,” Imran Khan, read more on @Cricistan
#Cricket #PCB",cricket
188,"Leading Run Scorer, In Last 4 Odi Series Between India vs Australia

2013 - Rohit (491)
2016 - Rohit (441)
2017 - Rohit (296)
2019 - S Marsh (224) #AUSvIND #INDvsAUS #TeamIndia #Cricket #CricketMeriJaan",cricket
189,"I watch cricket with my Friends.

@SharonPlyIndia
#sharonply #iamstrongest
#ChepaukSuperGillies #DindigulDragons
#Giveaway #Cricket #T20
#saplings #environment

Tagging

@misssmita3 @love_arcu @Mercy_ness",cricket
190,"The Indian bowling is pure magic
#thingsineverthoughtilleversay
#IndvBan #cricket",cricket
191,Fantastic 1st Xi debut for Aidan Webb today including his first Wicket at this level.  Great to see the pathway working for young Herefordshire players! #cricket #herefordshire #birminghamleague,cricket
192,"Trent Boult strikes again as New Zealand get rid of Indian openers early. @SDhawan25  departs for 2.

#XtraTime #ICCWorldCup2019 #Cricket",cricket
193,Well done! @CricketAus great bowling. Extremely good tactics. #Cricket #CWC19 #AUSvPAK,cricket
194,"#INDvBAN #TEST #Cricket

M Hasan Under 14.5 runs @ 1.91 (Bet365) - 2.5 points

#inplaymagic
#topsportstips",cricket
195,"#boxingday #cricket #AUSvNZL
#SAvENG 
Both away teams won toss & bowled & got pumped inside 4 days.

In all C21st matches in @CricketAus, the away team won 2 from 18 when win toss & Bowl.

While in @OfficialCSA it is 1/18.
Yet when; Away team + win toss + Bat = win 10/28 (35%)",cricket
196,"West Indies
#WiNiT #SiXiT #Contest #Predict #maximumWickets @sixitsports #comment #RT #Share #INDvWI #cricket #India #WestIndies #INDvWI #WednesdayMotivation
Join guys @piyushpuri12 @Mann4550 @VaishaliMaisur2 @roshanrathore22 @prakash_rohida",cricket
197,#Gloscricket fans it may be close season... you can still follow @GlosFans on and off season  all year-round #Gloucestershire #Cricket #supporters ,cricket
198,Milinda and Angelo perera do have such a poor technique  how are they gonna cope with the pace and the bounce #lka #cricket #SAvSL,cricket
199,South Africa v West Indies #cricket,cricket
200,Action reply what a fucking shot u are playing haris #Cricket,cricket
201,"Most 100s by left-handed batsmen in #International #Cricket:

63 - Sangakkara
53 - Lara
42 - Gayle, Jayasuriya
41 - Chanderpaul
40 - Hayden
38 - Cook, Ganguly
37 - G Smith
36 - #DavidWarner*
34 - G Kirsten
33 - Gilchrist
31 - S Anwar
30 - Border

#AUSvPAK #PAKvAUS #CWC #CWC19",cricket
202,"Would have told Giles, Graves and Harrison a few home truths that they won’t have wanted to hear!

No chance in a coach being appointed who asks too many questions!

#SAvEng #Cricket #TestCricket #Centurion #England #Eng",cricket
203,Mid West Rhinos 304/9 &  347/8  v Mashonaland Eagles 269/10 &  120/10 *  #Cricket,cricket
204,Eat Whatever You Want Without Gaining Weight #KXIPvDC #NPL2019 #Netmeds #IPL #cricket #IPL2019  Tagging: @coool_kashish @swatigu59049329 @Priyaa_G,cricket
205,@imVkohli @RaviShastriOfc Heartily congrats becoming true host to allow guest to win 3 in row n trophy.#cricket Uparwala sab dekha raha hai or Janata bhi!,cricket
206,"@vikrantgupta73 Nelson Mandela once said, the voice of sports is more far-reaching than any politician. Sports has its own role to play, whilst politics has its own issues. The two should not mix"" #CWC19 #cricket",cricket
207,Absolute stunning display of batting by @babarazam258 but very poor/below average captaincy by him @TheRealPCB @aaliaaaliya @Shoaib_Jatt @Krick3r @saleemkhaliq #AUSvPAK #Cricket #pakistan #PAKvsAUS,cricket
208,"Earlier, the franchises had refused to deposit bank guarantee, for the fifth edition of the country’s premier T20 league. Read more on @Cricistan #PSL #PCB #Cricket",cricket
209,".@Usmanshinwari6 now has 31* wickets in 16 ODIs. This is now the MOST number of wickets by a Pakistani bowler after 16 ODIs.

Most Wickets by Pakistani bowlers after 16 ODIs:

31 Usman Shinwari
30 Abdul Qadir
29 Hasan Ali
28 Sarfaraz Nawaz & Mohammad Amir

#PAKvSL #Cricket",cricket
210,"Andre Russell will hit maximum #SIXES in today’s match.

#SiXES #SiXiT #Predict #player
#KKRvRCB #RCBvKKR #Kolkata #Bangalore #Cricket #T20 @sixitsports
@gunjan4ever
@shankarrao15
@Priyansh_Batra
@mridulrocker
@heelkaran
@BothraPri",cricket
211,"Everyone is so hyped up about the cricket match while I'm here having no idea about what is happening * tears* assignments and more assignments !
#university #unilife #CricketWorldCup2019 #cricket #sadlife",cricket
212,"#IPL #KXIPvDD #T20 #Cricket

S Dhawan under 61.5 Runs @ 1.50 (Bet365) - 4 points

#inplaymagic",cricket
213,"That #CPL19 match was insane!! Crazy run chase from St Kitts & Nevis, really thought Jamaica had it in the bag after setting 241. #Cricket",cricket
214,un capped Ebadat Hossin Has beeb picked Ban Test Squad vs NZ Ebadat Made Frist class Debut in Sylhet Devision in sep 2016 has pick up 59 wickets 19 matches He also bagged 4 wickets sylhet Sixers Victory against Chittagong Vikings in a Recent BPL games #cricket #EbadatHosian,cricket
215,"1000+ runs in most successive calendar years:
5 Matthew Hayden (2001-05)
4 Steve Smith (2014-17)
3 Marcus Trescothick (2003-05)
3 Brian Lara (2003-05)
3 Kevin Pietersen (2006-08)
3 VIRAT KOHLI (2016-18) * 

-> End of Streak for Kohli
-> S Smith (883 runs)

#Cricket #ViratKohli",cricket
216,"Most sixes in a T20I innings:
16 Hazratullah Zazai v Ireland
today 14 Aaron Finch v
England in 2013 13 Richard
Levi v NZ in 2012 12 Evin
Lewis v India in 2017 11
Chris Gayle v England in 2016
#AFGvIRE #Cricket",cricket
217,"B :- Sachin Tendulkar 

@ClubGeno
#quiz #Cricket #Football. 
#Monday #AmazonGiftVoucher
#GenoSportsClub #SportsTrivia #Question

Join friends
@Sharat1906 @Devanginee @induagrawal1",cricket
218,"#Cricket For Afghanistan V West Indies on Thursday, 4th July, #Ladbrokes are offering the best odds at 1.29 on #WestIndies. The average bookmaker odds are 1.22. Estimated edge: 4.45%",cricket
219,"Nothing is  important than our country
I totally agree and I support #ArnabGoswami
#Cricket is not a bigger than country
@sudhirchaudhary @BCCI @ICC @IPL @sachin_rt @msdhoni @imVkohli @ImRo45 @BJP4Rajasthan",cricket
220,"Come on @SomersetCCC ! This @SussexCCC supporter so hopes that you win today. Sat amongst your fans on T20 finals day and they were brilliant. You deserve a trophy.
#cricket",cricket
221,Where is the MISBAH we have known for years? His decisions after becoming all-incharge of this team do not make sense. Is he making his decisions himself? Why would U drop #yasirshah ? #PAKvsSL #Pakistan #Cricket,cricket
222,"Shikhar Dhawan and Shreyas Iyer both woll score half century in today’s match.

#HPL #KaroPowerplayOn #IPL #IPL2019 #Cricket #Contest

Join in
@omkarvaity1 @thanekarba @BhaveshKoli6 @hiteshnagre @TejasThanekar18",cricket
223,"#sharonply #iamstrongest
#TNPL #Sharon #Plywoods

""I watch cricket with my FAMILY ""

#Cricket #NammaPasangaNammaGethu #TNPL2019 #TamilPride
#நாந்தான்டாப்பு
join this Contest: 
@Mohamme92782775 
@basha_naveeth",cricket
224,Ex England cricketer Phil Tuffnell has had a few highlights in his career but in around 45 mins time he gets to meet me and sit on my table for dinner. Nothing will beat that for the lad.....!! @philtufnell #cricket #england #star #worldchampions #sport,cricket
225,"India have never won a test series in Australia, SL have never won a test match in Australia. Can Pakistan go and  beat Australia in a series? Looks like they are miles apart from the class of the Aussies.
#AUSvsPAK #Cricket",cricket
226,Yasir Shah again being out bowled by another spinner - that too a part timer like Haris Sohail. Yasir neither takes wickets or keeps the runs down - don't know why our management thinks he is such a gun performer in these conditions. #Cricket #AUSvPAK,cricket
227,"Is Jatin Sapru hanging out with Akash Chopra? If yes, he needs to stop.

@jatinsapru
#cricket #akashchopra #indiancricket #pinkball #indvsban",cricket
228,"A2)(B) KKR 

#IlahuiPreLaunch #IPL2019 #VivoIPL #Contest #Cricket
@ilahuiindia",cricket
229,Chattogram Challengers v Cumilla Warriors #cricket,cricket
230,"I am 30 years old now going on 31 & still haven’t found a way to cope against the depressive losses that this team makes me go through. I love this team & will support it no matter what, but they dont make it easy do they. #Pakistan #PakistanZindabad #Cricket #PAKvSA",cricket
231,What ever happened in  Pakistan no one defeat the #Mafia so @SarfarazA_54 take a chill and enjoy the POPCORNS #Cricket...,cricket
232,"Only for the second time in cricketing history has a batsman
managed to score twin double centuries in a single first-class match. Stand up and applaud Sri Lankan 23-year-old Angelo Perera. 
#Cricket #srilanka #india",cricket
233,"PCB have appointed Azhar Ali as national cricket team captain for Pakistan’s World Test Championship matches in the 2019-20 season, whilst Babar Azam has been named captain of the  T20I side until next year’s ICC T20 World Cup Australia 2020 #Cricket",cricket
234,So more Indian players are pitching themselves up for international leagues! Just saw the name of Manvinder Bisla in the list of players for @et20s ! Guess he has also retired. Simple: retire fully from India and travel the world #cricket,cricket
235,"Yasir Shah has become the first bowler in the history of Test cricket to concede more than 200 runs in an innings three times:

4/205 v Australia - November 2019
3/207 v Australia - December 2016
1/213 v England - July 2016
#AusvPak #Cricket",cricket
236,Sarfaraz Ahmed has carried two unwanted aspects from Misbah's captaincy. 1)Didn't stepped forward to bat up th order 2)Unable to groom a capt alongside. Azhar's comeback in ODI as capt was proof in Misbah's case while if retained as capt will be proof in Sarfaraz' case.#cricket,cricket
237,"Mickey Arthur ""Iftikhar was the biggest plus for Pakistan. It's been well documented Pakistan have been looking for power hitters, guys who can finish an innings. If Iftikhar keeps this up, he could be that guy. He pulled well and hit powerfully down the ground"" #AUSvPAK #Cricket",cricket
238,"Many More Congratulations 
@Uz_Khawaja @CricketAus 
Once again you fire  with Great STRIKE rate against #India @BCCI
Keep it up our Proud Pakistani Australian #UsmanKhawaja

#INDvAUS #Cricket",cricket
239,"Sensible #Cricket from here on end by both of these batsman will win this crucial game for #Pakistan.

#CWC19 #PAKvAUS ",cricket
240,"When a #Cricket Bowler gets a wicket who should get the credit ?

Bowler fop a good ball? Bastman for a bad shot ?, Fielder for good catch ?, or Umpire for decision ? or broker for FIXING ? THINK  #DumpCricket",cricket
241,@YUVSTRONG12 dashing batsman of #India in #cricket remembered for his knock in 1st T20 world cup in South Africa against #England and hero of #WorldCup2011 #YuvrajSingh,cricket
242,"International Cricket 08/06 

West Indies +130 

#GamblingTwitter #bets #picks #odds #cricket",cricket
243,"That's amazing, Jyoti! We'll be sure to use this wonderful lines when we're cheering for the team. :)

#ThebbFoodWorldCup #bigbasket #Quiz #WorldCup #Cricket",cricket
244,South Africa Under-19s 20 * v India Under-19s 192/8   #Cricket,cricket
245,and this is how we honor this cricketer #Cricket @TheRealPCB @aliktareen @ImranKhanPTI,cricket
246,"Aleem Dar ""Steve Bucknor was my idol and it's only sinking in now that I will have officiated in more Test matches than him. In my international career, I've had the good fortune of watching Brian Lara’s 400* & South Africa’s epic chase of 434 in an ODI in Johannesburg"" #Cricket",cricket
247,"PM Of Pakistan Imran Khan Meeting With National Team!

#Cricket | #Pakistan | #CWC19 | #WC2019",cricket
248,"Needs a captain like Brian Close or Graeme Smith to give him a kick up the arse!

#Cricket #NZvEng #TestCricket",cricket
249,"Just like the corporate world where ordinary performers get good reviews - #RishabhPant too an average performer but good people skills managing Captain, Coach etc. 
Therefore ends up testing #SanjuSamson ‘s patience. 
#INDvWI #cricket #schmooze",cricket
250,"Many prays for you
Stay blessed 
It's your time to show your strength , all your powers

#Cricket Pakistan",cricket
251,"@Dream11 FYI

#NationalT20Cup - 

Match between Central Punjab and South Punjab abandoned due to wet outfield.

#Cricket #Pakistan #Karachi #Lahore #PCB #Faislabad #Dream11",cricket
252,112 off 72 balls for Iftikhar/Babar while the rest contributed 48 off 48 #Cricket #Babar #sarfaraz #misbah,cricket
253,"@stevesmith49 what a performer.. Great innings by him..

Aussies won the T20 match by 7 wickets 

#cricket #AUSvsPAK #PAKvsAUS #babarazam #stevesmith",cricket
254,"Sarfaraz Ahmed last 4 T20Is as captain:

Lost
Lost
Lost
Lost

Sarfaraz Ahmed batting stats in the last 12 months in T20Is:

Innings 6
Runs 101
Average 20.20
Strike-rate 112.22
Fifties 0
Hundreds 0
#Cricket",cricket
255,After the fine edge behind the stumps sledging by @RishabPant777  to #Australia team now its turn by #Srilankan wicket keeper #Dickwella. The Kangaroos are now getting their own taste. #AUSvSL #cricket,cricket
256,O fuck off Ramiz Raja - Shut the fuck up! How does this guy get the contracts all the time? #PAKvSL #Cricket,cricket
257,Who is the best at the cover drive? #lka #Cricket,cricket
258,"Correct answer is: David Miller
Congratulations! @sab_Offl, @Kartick38697349, @ThalaVe51776870. You win a free entry worth ₹39 in 12th September ENG vs AUS #Ashes2019 Test match.
#Quiz #Cricket #WednesdayWisdom",cricket
259,"Watching Dale Steyn videos on YouTube.

What a genius he is. Performed well no matter the conditions. A true great.

#Cricket #DaleSteyn",cricket
260,"#iamstrongest #SharonPly #நாந்தான்டாப்பு 

I watch cricket with my family

#CONTESTALERT
#NammaPasangaNammaGethu #TNPL2019 #TamilPride #Cricket
Join
@manisharawal45
@Piyujain12
@neha6927
@Arcanegrinarc
@TabuPatel123",cricket
261,"Delhi Capitals

#contest #tweeple
#KXIPvDC
#IPL2019
#win #SiXiT #performanceunmatched
#cricket #alert
#DCvKXIP #punjab #delhi

Join
@RubyAga9339
@Alfiyamukarram
@dhiran116
@nishtha__
@sunnydrums
@angeleyess4uin
@ShainaArora1
@smit_RS264",cricket
262,India win the toss and will BOWL first in the final #WIvIND T20. Thankfully no overs have been lost after the delayed start. #Cricket,cricket
263,"LUNCH, 
England 2nd inns. 11/0 chasing 359 vs Australia.
Rory Burns 5*(15),
Jason Roy 6*(9):
3rd ASHES Test, Day 3 
#Ashes #Ashes2019 #Ashes19 #EngvAus @englandcricket @cricketcomau @CricketAus #testchampionship #TestCricket #WTC21 #Cricket",cricket
264,"Rain stops play! 
New Zealand 1st inns. 123/3.
Tom Latham 67*(125),
Henry Nicholls 13*(39).
TRAIL by 121
vs Sri Lanka 1st inns. 244 ALL OUT:
2nd Test, Day 3
#SLvNZ @OfficialSLC @BLACKCAPS #backtheblackcaps #TestCricket #Test #WTC21 #WTC #Cricket",cricket
265,"Great to meet up with @EdwardstoneCC this morning who become the latest @allstarscricket Centre in Suffolk. 

#BigMoments #AllStars #Cricket
",cricket
266,"Afghanistan now holds the Record for the Highest T20i Score in History !!
#AFGvIRE #T20 #Cricket #AfghanistanTeam ",cricket
267,"Mathews and Perera, both aged 30, have been left out of the team that has wicketkeeper-batsman Niroshan Dickwella as vice-captain. Read more on @Cricistan #Cricket #PCB",cricket
268,"Orders for tickets for Pakistan Sri Lanka matches have started coming from now. Please make a reservation online Please be sure to protect yourself from embarrassment and protect others from embarrassment. Thankx
#PAKvSL
#CricketBackHome
#cricket",cricket
269,A hot day for watching cricket today at the pitch #cricket @bsmcricketclub,cricket
270,"No matter how much you guys Ignore @ashwinravi99 , he's the man who will be your trump card at the @ICC #WorldCup2019
@BCCI #TeamIndia #IndvAus
@ashwinravi99 Hope you show the selectors what you are at the coming @IPL  - #Cricket @imVkohli
#Politics will ruin India in every Field",cricket
271," Bowlers Taking Most Wickets Against Australia In T20 Internationals :

19 @ 14.26 Saeed AJmal
16 @ 13.63 Mohammad Amir 
16 @ 14.06 Umar Gul
15 @ 20.13 Jasprit Bumrah
12 @ 27.67 Lasith Malinga

#PAKvsAUS
#AUSvsPAK
#Cricket",cricket
272,Its going to be Mumbai #Contest #alert #WiNiT #SiXiT #Predict #chennai #mumbai #CSKvMI #chepauk #cricket #freebie #Qualifier1 #MIvCSK #T20,cricket
273,"#sharonply #iamstrongest
#TNPL #Sharon #Plywoods

""I watch cricket with my FRIEND'S

#Cricket #NammaPasangaNammaGethu #TNPL2019 #TamilPride
#நாந்தான்டாப்பு
join this Contest: 
@Fahim6t @basha_naveeth",cricket
274,"Thought id look in the @ExaminerOnline to see if they had anything on the @SouthernStars. #Shocker i didn't see any #Reports on it #Why, #WomensAshes #Cricket #WomensSports",cricket
275,"Today only one thing come in mind that is :- 
Dhoni... Dhoni... Dhoni...!
#MSDhoni #AUSvIND #Cricket #AusvIndia #BCCI #Dhoni",cricket
276,An excellent day for watching a game of cricket today at Burntwood #cricket @bsmcricketclub,cricket
277,"What  the hack @cricketcomau only 500 $ (Rs 35000/-) to man of the match and no winning prize money to the winner team INDIA

#INDvAUS
#Dhoni
#Jadhav #Cricket 
This is an insult to team india @BCCI @ICC  That on dis international platform tournaments no prize mny for winng team",cricket
278,"2s lost at home today v @ChippsCC but 1s managed a win v @steyningcc. Great games guys!
#ECC #cricket #villagecricket #cricketteas",cricket
279,"Most balls faced getting dismissed for a duck (WI)

45 M Cummins v IND (2019) ***
40 K Arthurton v ENG (2002)
29 M Dillon v PAK  (2002)
27 C Butts v IND (1988)
24 R Austin v BAN (2009)

Miguel Cummins, the unwanted record holder!

#WIvIND #Cricket #INDvsWI #TeamIndia",cricket
280,Kent 347/10 * v Middlesex 380/5   #Cricket,cricket
281," Chris Morris 
#DCSquad #SafeSun #SafeSunXDC #LotusHerbals #ThisIsNewDelhi #LoveForCricket #CricketLovers #Cricket #Sunscreen 

Join here guys 
@Burningdesiire5 @Xuperman541 @Sagar14Naik @NANDYRICHIK7 @justin40martan @Sanjiv_34 @Im_Bhagirath
",cricket
282,Women's Cricket - Pakistan is scheduled to tour India to play ODI series upnext as a part of ICC Women's Championship (FTP). However PCB has not received any confirmation in regards. Also Indian Govt has not given any green signal to BCCI to proceed with th series yet.#cricket,cricket
283,"Need to get Smith out now as quickly as possible. He is the threat now!

#AUSvsPAK #Cricket",cricket
284,"I Watch Cricket With My husband suresh Kalleti.. 
#Giveaway #Contest #Cricket #NammaPasangaNammaGethu #TNPL2019 #TamilPride
#iamstrongest #SharonPly #நாந்தான்டாப்பு tag @prashpatel_ @friends4_eve @khemka_nidhi",cricket
285,"@FCCL2001 D2; @HarlingtonCC v @greathorwoodcc 

HCC batting 1st are 3-1 off 3 overs 

@mksport1 @officialmix96 @AdvertiserGrp @jonboy2906 @BucksCricket @TheCricketPaper @TheCricketerMag
#GHCC #GreatHorwood #FourCounties #Cricket #HCC",cricket
286,"Ok, here we go. One more innings. Bring it home gents. #Ashes2019 #ENGvsAUS #cricket",cricket
287,"PM Imran Khan to the Pakistan squad ""A champion steps onto the pitch armed with passion and a plan. Team spirit is a key part of victory. With your skills, sportsman spirit and your conduct, bring glory to Pakistan's name"" #CWC19 #Cricket",cricket
288,"Rohit Sharma

#INDvWI
#T20 #Cricket #freebies #Contest #GiveawayAlert #Predictions #win #Contests #free
@amazingdeals_in

Join frnds
@SekharMeraNaamH @Suchibhol18
@Imsekharbabu @TtwiitSharma @TusharPadhan2 @RebelTinku
@Su_lovely10 @ItzPratiM856
@sachin__321 @ajitnay93925723",cricket
289,"Q8. I surprised many critics by finishing the World Cup 1999 by getting 461 runs - the highest in the tournament.
#ThebbFoodWorldCup #bigbasket #Cricket #WorldCup #Contest #ContestAlert
@Contest_in @ContestIndia_",cricket
290,"#sharonply #iamstrongest 
I Watch Cricket With My Family.  They are like me crazy cricket fan. We all support our country. 
#ChepaukSuperGillies #DindigulDragons
@SharonPlyIndia
#Giveaway #Cricket #T20
#saplings #environment
@nandinidey20 @friends4_eve @CD007_",cricket
291,Great fightback by @KarachiKingsARY well played @bendunk51 and one of my favourite players @amiryamin54 top knocks! Anxiously waiting for the second inns #PSL #Cricket #KKvsISLU #Season4,cricket
292,Great for players and coaches to be here. But let us also not forget that the cancer of corrupt officials will ruin cricket if this is not resolved soon #SriLanka #Cricket #OneTeam #CleanUpCricket,cricket
293,"Women Empowerment  at #CWC19 . You all are amazing putting a lot of hard work to entertain #cricket fans across the world.
More power to u all.

#INDvENG #indiavsEngland #ENGvIND #WorldCup19 #MondayMotivation",cricket
294,@zazai_3  is on fire 55* on 26 balls great performance. #AfgvsIre #CRICKET,cricket
295,"Rohail Nazir at the ACC Emerging Teams Asia Cup 2019 tournament:

Innings 5
Runs 302 (highest in the tournament)
Average 75.50
Hundreds 1
Fifties 2
#ETAC2019 #Cricket",cricket
296,Good day for team India and team Modi congratulations both of you #CAB2019 #IndiaWithCAB #cricket @imVkohli @narendramodi @AmitShah @TajinderBagga,cricket
297,Facing jofra archer Short balls is not easy.. both Archer and Labuschagne are extremely Good and correct with their skills and Gameplay... Both will contribute alot to cricket in future.. #Ashes19 #ENGvAUS #Cricket,cricket
298,"Ans) Virat Kohli - who plays virat innings 

#AspireWithoutBoundaries #ContestAlert #INDvAUS #Cricket #Cricket2019",cricket
299,There seems to be a definite correlation between the performance between the economy of #Pakistan and the performance of their #cricket team on the field during #CWC19! #PAKvAUS #AUSvPAK #pakistancricketteam,cricket
300,english Duke Balls were used by PCB in FirstClass since last few seasons but majority batsmen complaint on Dukes which favored Fast-Bowlers heavily on greentops. Also majority FC matches ended third day last season. PCB now planning to introduce Kookaburra Balls in FC.#cricket,cricket
301,"#AUSvIND : Big over for India, India need 33 runs in 24 balls. 
Brief Score:
Aus: 230
Ind: 198/3 in 46 over

Please follow @sportskrida for more #news on #cricket
@imVkohli @msdhoni @captainjeetha @solivagant29 

#AusOpen #FridayFeeling #FridayMotivation #FridayThoughts",cricket
302,"We should let #BabarAzam focus on his batting, we have found a world class batsman in him, giving him more responsibility might effect his performance as it has in many other cases in the past... #Cricket #Pakistan",cricket
303,Can we have Maharaj back for a spell for Yorkshire next season? #Yorkshire #Cricket,cricket
304,Personally I wouldn't of mind if Sarfraz stayed as Captain but I understand the descion and looking forward to the change. This will bring Mohmmad Rizwan into the team who is a excellent keeper and a very under rated batsman. #Cricket,cricket
305,Let us guess the result of #Ashes #Ashes19 3rd test.  #Cricket #SportsNews #Sports #ENGvsAUS #AUSvsENG,cricket
306,"Technically @msdhoni is perfect in calculation of Required Runrate, when to take risk, temperament etc. just missing that skill of hitting six at will due to age, form factor otherwise mahi @ best. #INDvAUS #AUSvIND @imVkohli @BCCI #Cricket @bhogleharsha",cricket
307,"The Pakistan Cricket Board (PCB) has removed Sarfaraz Ahmed as captain from all formats, with immediate effect. Read more on @Cricistan #Cricket #PCB",cricket
308,"Class Remain Always Class 
#Well Done #Mohammad #Amir
#PakVsAus
#WC19
#cricket #sports
#TeamPak",cricket
309,"Test cricket is BACK in Pakistan after a decade away. 
Australia play NZ tomorrow in a pink ball Test in the new Perth stadium (I'll miss the WACA).
Ben Foakes is *still* missing from an England Test squad.
Nothing going on at home
#PAKvsSL #AUSvNZ
#SAvENG #Cricket #GE2019",cricket
310,"#Cricket News:
/
Aaj #Pakistan Cricket #Board Ne Yeh Clear Kar Diya Ke #Sarfraz Ahmed Hi #World Cup Tak #Captain Rahien Gay.
+
@GeoHalaNews",cricket
311,Happy birthday to aaaaan baaan shaaaan of Indian Cricket Team!!@imVkohli #HappyBirthdayViratKohli #Cricket #ViratKohli,cricket
312,"#Cricket #Ashes I've been watching live online streaming of the 3rd test Eng v Aus day 3, the visitors 246 all out, setting England a nominal 359 to win, the hosts have neither the skills, discipline, mindset or determination to survive, more humiliation awaits.  Prove me wrong.",cricket
313,"Andre Russell will hit maximum #SIXES in today’s match.

#SiXES #SiXiT #Predict #player
#KKRvRCB #RCBvKKR #Kolkata #Bangalore #Cricket #T20 @NuvocoVistas
@kanakbhardwaj51
@kamnabhardwaj21
@anilkb1961
@tarunkrekha
@gunjan4ever
@Akshikakhatri",cricket
314,Dhoni should retire. - is wrong english #Dhoni #AusvsIndia #Cricket,cricket
315,"Great to see you on twitter #Punter!

I look forward to your insights into the great game of #cricket.

#RickyPonting",cricket
316,"150-6. Amazing innings by #Babar and #Iftikhar.
#Australia needs 151 runs to win from 20 overs. 

#AUSvsPAK #PAKvAUS #ICC #Pakistan #Australia #T20i #Cricket #GreenShirts",cricket
317,All the best to all the @ossettcc teams in action this afternoon - why not bob down and cheer them on? Perfect weather for a spot of #cricket and there's fab views and @ossettbrewery beers on tap. #SaturdayThoughts,cricket
