,text,class
196,#Radio  : Not (really) sports related but WKBN570 Youngstown Ohio just aired something I didn't know - Viagra's patent protection has expired. So generics are flooding in. In other Sports: #NBA @WFAN660 Brooklyn Nets - Sacramento Kings. #Hockey - 690AM has Laval-Utica.,hockey
197,@nathanallenpir2 OH NO! Guess who’s on @CheckersHockey ? #BrianGibbons ...have fun at the @WBSPenguins #hockey game tonight ,hockey
198,"Our AGM will be held 1st June at Inkerman Bowling club. All are welcome to attend following the meetings conclusion at 3:30pm to celebrate the end of a successful season, who's coming along?  #Anchor1923 #hockey",hockey
199,"@ListonAdvisory This has been an issue for a long time and unfortunately some players aren’t getting the message, goalies are still getting hurt from random or late shots in practice/warmup; concussions, eye, neck, jaw injuries, can all happen fast. #goalies #hockey",hockey
200,Hey @JoelEmbiid Luv what you bring to the table. I'm from #Toronto. Your comment is from 1 moment in a time series. In #hockey if you saw a knock-out hit you'd cheer & high-five UNTIL you knew it was serious. When fans figured it out they gave him a standing O. Facts vs. opinions,hockey
201,"if you're one of the eejits going around correcting people who say 'jojo' instead of 'mojo', you're just showing your ass. 
yes, caps fans called him 'mojo'. his teammates always called him 'jojo', JOJO IS NOT INCORRECT AND I WOULD GO SO FAR AS TO SAY THAT IT'S CORRECT #hockey",hockey
202,FROM THE #USPHL Saturday Scoreboard - Final: @PittVengeance 3 -and- @Toledo_Cherokee 4 (SO) At The Team Toledo Ice House - Kai Tomita With 28 Saves For Pittsburgh - @USPHL #Hockey,hockey
203,"Currently building a list of the best/worst #nhl jerseys of all-time. Leave us a comment with any you think should be on the best or worst side of things (pictures included). 

#HockeyTwitter #hockey #hockeyfun #ugly",hockey
204,"KDay Hockey:

St Andrew's U16D 3 - 1 Kingswood

#hockey @SASCHOOLSPORTS @SA_Hockey @KingswoodC #KDay19",hockey
205,#Hockey is the pinnacle of sports and athletic ability @VBTheWise @DannyWaffles_ @LightningMarita,hockey
206,"UCD score from open play 3-1 to UCD @hookhockey
@BelTel_Sport
@nigelringland
@belfasttelegraph 
@navigatorfp
#orthodermclinichillsborough
#belfastharlequinslhc #uppaquins #hockey #fieldhockey #ulsterhockey #irishhockey #eyhl #hockeylife #belfast #deramore",hockey
207,Stop by Red Ring Bar & Grille before the @penguins game for $3 @CoorsLight specials & giveaways! #redringbar #coorslight #penguins #hockey #beer,hockey
208,Can Claude Lemieux come to every game! #nhljets #gojetsgo #winnipeg #nhl #hockey,hockey
209,Half term marks the end of an action packed first few weeks of the school year for @TraffordSSP schools. Much planned between now and Christmas #Basketball #Hockey #Handball #IndoorAthletics #Futsal #InclusionFestivals #TraffordsGotTalent #CPD ,hockey
210,"If you're following and one game isn't enough for you, I can give you a lean that just didn't quite make the threshold. That'd be 1 unit on the @Avalanche ML. Not an official play and my leans are 0-1 so far.

#nhlpicks #hockey #GamblingTwitter #SportsBetting #HockeyTwitter",hockey
211,"Home and finally watching today's game. Keeping an eye out for @ozlyn but no luck yet. I really like our PP, its so fast and mobile  #hockey",hockey
212,Congratulations to my son Sean on making a MYHA travel team! #GoalieForLife #hockey #hockeygoalie #goalsreached #hardworkpaysoff #ProudDad #proudmom @JohnnyGoalie12 @VintageGoalie @playonkelowna @Holts170,hockey
213,Great OT win by the @Avalanche #colorado #hockey #StanleyCupPlayoffs2019,hockey
214,"AWWW CHUCKY

He shaved, and now he needs to stay that way, thank goodness #hockey",hockey
215,Bruins in action Saturday at West Fargo for scrimmages.  First one starts at 9 a.m.  Come out and support the team.  #gofargobruins #NDHSAA #Fargosouth #shanelyhighschool #hockey #northdakotahockey #fargo #Ilovefargo,hockey
216,RANGERS-Canucks tonight in Vancouver!!!!!! #nyrangers #hockey #nhl,hockey
217,"Indian Women Hockey team beat Japan 2-1 to win Olympic Test event. #DSYWMP, congratulates #IndianWomenHockey team for the win.

#Hockey
#INDvJPN
@TheHockeyIndia",hockey
218,"Hump Day baby! What is the worst type of skates:
#Hockey #WednesdayThoughts",hockey
219,"#playoffbeards #sports #hockey #football #NHL #Hurricanes #Devils #Carolina #NewJersey #Goalies

Who has the better Goalie? What says you?",hockey
220,"Awesome start to the season.... 1's won 1-0 goal - Hannah 2's lost 5-2 goals - Chloe D and Jo P 3's won 2-0 goals - Freia and Ruby 4's 4-0 win goals - Sophie M, Sophie Li, Charlie and Lucy 5's 4-0 win goals - Julia, Rachel, Liv and Zoe. Great team efforts ladies #hockey #WLHC40",hockey
221,NHL Hockey fans out there. What’s a better play. Flames to make playoffs at -205 or Lightning at -450? I know both are juiced. I just want no sweat and a future. Flames I’m leaning towards. Talk to me. #NHL #HockeyTwitter #Hockey #Flames #Lightning,hockey
222,Hockey Court Surfacing In Perth and Kinross #Hockey #Perth #and #Kinross,hockey
223,"#leafsforever couldn't have scripted that win better. Barrie scores first as a leaf, Matthews scores in his hometown and a 3-0 win for the new coach. #NHL #HockeyTwitter #Hockey #Coyotes",hockey
224,Bruins JV wins championship 3-2 over Chippewa Falls. @FSHbruins @inforum #hockey,hockey
225,Jimerson's in fine voice today #hockey,hockey
226,"YEAAAAAAAAAAAAAHHHHHHHHHHHHHHHHH PATRIC!!!!!!!!!!!!!

also what a chip from Dom he's been on fire lately #hockey",hockey
227,You know #Islanders have surprised me. #nhl #hockey,hockey
228,Do the #NHLBruins now move on @Ryandzingel looks like the #GoSensGo are in sale mode? @ChadLabrie @ewalsh90 @hoagsxxx @ozzman_66 #TradeDeadline #IceSurfing⁠ ⁠⁠ ⁠#HockeyTwitter⁠ ⁠⁠#NHL #hockey,hockey
229,"Prediction Record for Dec. 8th: 1-2-2                      
Season Record: 246-154-67                                    
Overall Record: 3,986-2,423-728
#nhl #hockey",hockey
230,Former NHLer Nicklas Grossmann retires. #NHL #hockey,hockey
231,"1ofmy frinds could triple axel around 4 players with a puck, bodycheck them all to the floor, and then score. From Mid-ice. Ya we made fun of him and #Ballet  ... but he played #Hockey all over the Globe thanks to his balance and crappy stick handling.. overall.",hockey
232,"Gee my car smells horrific

(#hockey)",hockey
233,"Who cares about Super Bowl? Run out if bounds, stop the clock. That's football now. Gurlymale cheerleaders. How cute. #HOCKEY GO STARS! No pu**ies.",hockey
234,"On November 1 and 2, Kalinga Stadium in #Odisha's #Bhubaneswar will host 2 matches of the #FIH #Hockey #Olympic qualifiers, scheduled to be played at the venue.  @odisha_sports @FIH_Hockey",hockey
235,"Phew, ended up winning fantasy hockey after being down 90 points on Thursday.

What a comeback team. #Hockey",hockey
236,@NavdeepSBains Catherine Landry @cathmckenna Green Hockey Pucks.  You in?  Let's talk. #hockey #sustainability #innovation #Canada,hockey
237,"Why wouldn't the Leafs brass consider ALL available qualified experienced coaches to replace Babcock?

Dubas has word salad down to an exact science. I can't listen to him anymore.

Why can't Dubas address the media without his dad beside him?

#Toronto #Maple #Leafs #NHL #Hockey",hockey
238,Even with replays it’s hard to see a score in #hockey.,hockey
239,"7 #picks for tonights #NHL games:
#Flames #Flyers UNDER 6
#Wild #Bruins OVER 5.5
#Redwings #Devils UNDER 6.5
#Panthers #Hurricanes OVER 6.5
#Bluejackets #Jets UNDER 6
#Predators #Blues OVER 5.5
#Oilers #Goldenknights UNDER 6.5
#GamblingTwitter #Hockey #HockeyTwitter",hockey
240,"3. To much going on. Hockey is about the game not how you look on the ice. 

#Hockey",hockey
241,Smells good to be back in the @ShoWareCenter for @SeattleTbirds training camp #hockey,hockey
242,surely someone got a bingo during that interview #hockey,hockey
243,"Another good pick up in your fantasy hockey league is Michael Grabner. He has just returned from injury to a surging Coyotes team seeking a playoff spot. Out of his 8 goals this season, 5 are shorthanded! #fantasy #hockey",hockey
244,"The #NHL should condider going to the big ice surface. The big ice surface brings out the pure skills of #hockey, #skating & #passing.",hockey
245,Dakota beats Rochester 7-5.  Rochester is much better than the 2-8 record suggests. #MHSAA #hockey,hockey
246,"It's an #exciting night for #Boston #sports! Good luck to the @NHLBruins as they face the @MapleLeafs in Game 5 tonight!  #Hockey may only have 3 periods, but these #games sure are #4thQuarterHighlights in the #DW4thQuarter!   #docwayne #sports #GoBoston #powerofsport",hockey
247,Many thanks @SprattonHall and @SportChandlings for today's U10 rugby and hockey fixtures. Good luck for the rest of your season!#schoolsport #hockey #rugby #AWJSSport #AkeleyWood #sportingfamily,hockey
248,"When a student wins the championship in his hockey tournament and the first thing he says is he wants to share with me, his teacher, weekend made! #relationships #proudteacher #taketimetoknowyourstudents #sixthgrader #hockey",hockey
249,The Habs/Canes rivalry is one I live for. The team that lives in the past versus the team that everyone wants to hate. Proud to be on the side I'm on. Go Canes!  #Habs #Canes #NHL #Hockey #TakeWarning,hockey
250,Wait? You mean somebody’s still playing Baseball? #Hockey,hockey
251,"says, ""All republicans with beards right now are ashamed they won't stand-up to the creature's cruel sick weak-hearted attacks. It's not because of #hockey playoffs."" #beardsofshame ""Mitch #McConnell serves at the discretion of a truely evil man with resentment toward all of us.""",hockey
252,India men's hockey team to take on Russia while the women's team will face off against the US in Olympic qualifiers #Hockey #Olympics,hockey
253,"How 'bout them #Cubs?

i heard they scored a #touchdown.
oh wait, that's #basketball.
i'm just kidding! i love #hockey too!",hockey
254,"We are already halfway through March! What a ride 2019 has been so far! NESHL BostonFest March 22-24, then onto April! 3 big tournaments and league playoffs! Let’s keep it rolling! #adulthockey #welcometothesho #referee #scorekeeper #hockey",hockey
255,"Except #Odisha which is so indebted by free #rice , Rs.10k @KALIAforOdisha bribe n @iamsrk @BeingSalmanKhan @MadhuriDixit #dancemusic #Hockey @FIH_Hockey @TheHockeyIndia that it vl feed #PCsarkar until last breath",hockey
256,"""I hate kids, their barely human""  #mightyducks #classic #hockey",hockey
257,Super proud of my son who turned 11 today and captained his team to a gold medal in Valemount. He’s such a great young leader. He leads by example on and off the ice. #proudpapa #hockey,hockey
258,"Do you have a recurring #hockey dream/nightmare where you just can't manage to get on the ice for your game? #hockeytwitter

If so, how does that anxiety-inducing scenario typically play out?",hockey
259,"For this event if your child will be going on the ice one adult will get in for free. 
Thank you for your support it's very much appreciate. #delhi #hockey #travellersjc #delhirockey #norfolkcounty",hockey
260,"TIP: Buffalo Sabres - Columbus Blue Jackets, 2/3 2-3 gola, 2 
  by tipster Vesely (profit this month: +203.51)
  #Hockey #NHL #betting #bettingtips #bets #inplay #sportsbetting #freetips",hockey
261,"A few good games on tonight!Lightning vs. Maple Leafs and Jets vs. Predators both look like great matchups, but I’ll be at the Rangers vs. Blackhawks game tonight.

What’s everyone tuning for?

#HockeyLife #NHLTonight #NHL #Hockey",hockey
262,Sounds like “Lets Go Islanders” to me  @NYIslanders @RobinLehner @Barzal_97 @S2Roche #isles #IslesTwitter #nhl #hockey,hockey
263,The Lightning defeat the Blackhawks 4-2. #lightning #blackhawks #nhl #hockey,hockey
264,Good morning #Canucks fans! We have recently joined the #Twitter world and the #podcast world! We love talking #hockey! Please give us a follow! #f4f,hockey
265,"guys, I know I have had my issues with Pickles this season, but like. The man is SO FUCKING GOOD when he's feeling himself

#sjsharks #hockey",hockey
266,It's not like #Hockey players have anything else to do...They probably just sit around all day playing with their icicles...,hockey
267,"#RockStarAwesome #Hockey Way to Light up the Ice! #MadSkills #Fierce #teamwork 
Take the #Cup Boys! Keep working hard!  @Brownhockey63 @Romcko_50 @ryleest_onge @jndurham40",hockey
268,"Fingers crossed, that should be the way it goes. #WHLBantamDraft #Hockey",hockey
269,"Start Of The Flight! @DetroitRedWings
#Detroit #LGRW⁠ ⁠⁠ ⁠ #NHL
#Hockey  #Quebec  #BellCentre  #Montreal
#Canadiens  #RedWings",hockey
270,"Training day - Warner's bridge

Youth: 6.30-7.45
Ladies 1s and 2s: 7.30-9.00
Mens: 8.30-10.00

DM for more details
 #bluecharge #hockey #newmemberswelcome",hockey
271,"Anyone going to the Stadium Series game?? I’ll be there! First drink on me for the 1st person that can find me!! #NHL #Flyers #Penguins #HockeyTwitter #StadiumSeries #LetsGoFlyers #Pens #Hockey 
(Winner details below)",hockey
272,#Hockey is figure skating in a war zone.,hockey
273,"Teams are set for the 4th Annual #guinnesscup OVER 40: NYPD Aeros, Wasps @7BOOMERESIASON, All City, Chelsea Floor, Edrington - UNDER 40: Watkinson, Top Cheddar @G17Esiason, Wet Bandits, JETT Minutemen, Ice Holes-8 days until ice time #hockey @NHIceCenter @cysticfibrosis",hockey
274,"Blues gotta cut out those too many men penalties. Every once in a blue moon is acceptable, but we've had five this year. #stlblues #hockey #LGB",hockey
275,Congrats Melanie  ! Today the world has a new #Hockey player. You can be a hockey player too. It’s not to late for you. https://www.discov,hockey
276,Well earned draw today. Though a bad tempered match for the @LetchworthHC #Extra5 team. Disappointed personally with my lack of composure and temperament today. Areas to improve on for the next match. #Hockey #HockeyFamily #KeepFighting #NoPainNoGain ,hockey
277,Lol this could go on forever. I’m a #hater for the pens. Crosby is sick good. To the point it’s annoying lol. I just love hockey and will always support my #avs #GoAvsGo #hockey,hockey
278,"#SLUGXIII19
#Hockey
#Men
#QuarterFinal
COL vs MOR
1 - 1
COL won the match by strokes and qualified for the semis.
#FOSMedia",hockey
279,RANGERS-Flyers today in Philadelphia!!!!!! #nyrangers #hockey #nhl,hockey
280,"Competitive afternoon of hockey  against @KGS_Sport for our 1st XI, 2nd XI and 3rd XI. Coming away with 2 wins and a loss. Well done ladies!  #hockey",hockey
281,Every @NHL home team win last night except for the Leafs who lost in OT. #nhl #HNIC #hockey #canada #canucks,hockey
282,Artificial Hockey Turf Maintenance in Fife #Artificial #Hockey #Turf #Maintenance #Fife,hockey
283,"4th quarter UCD started strong & just scored from short corner @hookhockey
@BelTel_Sport
@nigelringland
@belfasttelegraph 
@navigatorfp
#orthodermclinichillsborough
#belfastharlequinslhc #uppaquins #hockey #fieldhockey #ulsterhockey #irishhockey #eyhl #hockeylife #belfast",hockey
284,"#EHLScores from March 13th 

#EHLPlayoffs
@vtlumberjacks 4 
@Wizards_EHL  5
----
@RevsJrHockey 1
@LittleFlyersHky 4 

@EHL_Hockey @usajuniorhockey @tier3hockey #EHL #EShow #Hockey #HockeyTwitter",hockey
285,"GALLANT YOU TAKE THAT THUMB AND SIT ON IT

FUCK RIGHT HERTL SCORED ON THAT, HE WAS DOING IT FOR COOCH'S TEETH

#sjsharks #hockey",hockey
286,Great to see a positive hockey story on front page @ottawasun. Can hardly wait for the season to begin. #hockey #GoBruins,hockey
287,"Bergeron is a great player. You hear about Crosby, McDavid etc all the time but Bergeron grinds it out and gets it done. I wish Toronto had a player with that much grit and heart playing this game. #nhl #bruins #blues #StanleyCupFinal #hockey",hockey
288,"Get This Off #NHLPlayoffs #NHL #Hockey #CBC 

Watching him interview now for other Interviewers 1 Word Answers.

Get this shit off TV!°",hockey
289,Major news with the #RedWings Holland moves to president of hockey ops... Stevey Y is the GM in Detroit !! CONFIRMED  #hockey #hockeytalk #hockeytwitter #nhl #NHLPlayoffs #icesurfing #Leafsforever,hockey
290,"@Sportsnet playoff coverage of @Raptors has been sub par this year to say the least, #hockey gets all the production value, they get a panel and in depth discussion. #Raptors get the typical half hour boring paint by numbers pre show. #boring #WeTheNorth",hockey
291,"My moms drunk at the wild game, get her on the big screen. Section 206 row 9 seat 10 @mnwild #hockey #wildfans",hockey
292,Hit on a defenseless player? Fuck that shit... If you're on the field your a suspect... Plow a motherfucker... This sport is fucking ridiculous... #NFLIsForPussies #SuperBowl #WatchMoreNHL #Hockey #GoStars,hockey
293,"#NHL Links to Stanley Cup playoff websites #StanleyCup #playoff #websites #hockey
http:://tom-gillispie.blogspot.com/2018/05/stanley.html",hockey
294,Strong 10-1 victory over @GolborneHC for the M2s today. Another strong performance from our junior Cameron #Birkenhead #Hockey #Wirral,hockey
295,"The organist just played the chorus of Little Lion Man and ""it was not your fault but mine"" HAS NEVER BEEN MORE APT

#SJSharks #hockey",hockey
296,@SanJoseSharks @Burnzie88 thanks for taking the time to take a pic with my kids today!! Acts like this make #sharks the greatest. Gonna miss the community when we transfer in a couple months #militarykid #hero #hockey #thankyou #NHL,hockey
297,3 - 2 for the  over  #WorldJuniors #WJC #Canada #hockey #WJC2020,hockey
298,"Nice short-handed goal for the #VegasGoldenKnights! 
Keep it going #Knights! 
#Vegas #Hockey #GoldenKnights #Ice #PolishNebraska",hockey
299,"Roy and I are primed to record Episode 17 today. If you haven't already, check out our back log of episode. Two guys debating, arguing, ranting, raving, etc., about #Canucks hockey. Treat yourself to a listen. ;)
#sports #NHL #hockey",hockey
300,"@justcrushsports is broadcasting tomorrow night's @BGHWHOCKEYCLUB vs. @SHSHockeyClub @bghwhockey.

Faceoff at 7:30 at #TwinRinksIceArena
#AHAI #HighSchool #Varsity #hockey",hockey
301,The @Capitals are a unit. 11-2-3 to start the season. Whew. #Hockey #CGYvsWSH,hockey
302,So they are playing with four players?   #hockey,hockey
303,The Stars defeat the Predators 5-1. The series is tied 2-2. #stars #predators #nhl #hockey #StanleyCup,hockey
304,"Spoiler Alert: Golden State wins the 2019 #NBA championship, we knew that in November, #NoParity, #boring , watch #hockey",hockey
305,@CrazyCharlie615 How many trades can you think of where the player just had to walk to the other side of the areana? That Duchene trade was interesting if for nothing else but that. #hockey,hockey
306,"Tonight's officials: Referees David Marcotte and Tom DellaFranco; Linesemen Pat Richardson and Nick Huff. 

#NDvMSU
#hockey",hockey
307,"Monday’s (5/6/2019) Predictions #StanleyCup ⁠#HockeyTwitter⁠  #NHL ⁠#hockey
#NHLBruins wrap up series 
#GoAvsGo tie series 3-3",hockey
308,"The latest #WinnipegJets game ended in a score of 9 to 3.

#SuperBowl ends with a score of 13 to 3.

Isn't #football supposed to have much higher scores than a #hockey game?

#SuperBowlLIII #SuperBowl53 #SuperBowl2019 #PatriotsvsRams #Patriots #goRams @NHLJets",hockey
309,"Visited the mecca of #hockey today. Feel Blessed, in peace.",hockey
310,"What’s more stressful than a #Game7? Running your own business. 

Just remember, there’s no penalty for asking questions. We’re here to help.

#YouveGotUs #Boston #StLouis #hockey",hockey
311,"South Korea defeated Indian women's #hockey team 4-0 in the inconsequential 3rd and final match of the rubber in Jincheon, Korea today.",hockey
312,25 days til #Hockey  #goisles #isles,hockey
313,RANGERS 5 GOLDEN KNIGHTS 0.....CONGRATS GEORGIEV!!!!! HELL YEAH!!!!!!!!!! #nyrangers #hockey #nhl,hockey
314,Amazing Finland! One of the best games ever for this young team! Sweden was nothing. #iihfworlds2019 #FINSWE #hockey #leijonat #suomi,hockey
315,"Some late night #hockey: @NHLBruins vs @BlueJacketsNHL, #StanleyCup second round, Game 5",hockey
316,"With a annual salary of single Top 6 Sweden player, you could match full salaries of both Finnish League's top 2 teams. Full teams. #hockey #HockeyVM #Finland #SWEFIN #NeverGiveUp",hockey
317,"PENALTY STROKE to the @Hockeyroos and calmly converted by Caitlin Nobbs

#Netherlands  2-2  #Australia
#Hockey | #HWNews | #FIHProLeague",hockey
318,"When hell freezes over, I'll play #hockey there too.",hockey
319," Come watch the #NHL #StanleyCup #Playoffs with us tonight #Stars vs #Blues at Ricks Cabaret Dfw

#Food #Drinks #Girls #BottleService #Nightlife #Hockey #DFW #Dallas #FortWorth",hockey
320,@PKSubban1 @Simmonds17 nice way to get your first way Vs @NYRangers wish you Brothers all the best hold it down 4 the #TDot out in #NewJersey #PkSubban #WayneSimmonds #NJDevils #Jersey #WeAreTheOnes #HockeyTwitter #Hockey #NYRvsNJD #Devils #TeamAdidas @adidashockey #AdidasHockey,hockey
321,Feeling pretty good about my choice to bandwagon the Canes #hockey,hockey
322,"The excitement is building for the opening of our latest Ice Rink in Leeds and we need YOUR help 

We have our shortlist and now it’s up to you...you have until Friday so get voting 
#leeds #yourteam #hockey #IceHockey",hockey
323,"Why? What about this is a good idea? The #NHL blows the original 6 teams enough with national TV games and a presence in majority of big events. There are 25 other teams. They will grow the game, not the original 6. #Hockey",hockey
324,"Two of my favorite words in #hockey: #Game7
@aevpanther vs. @DuesseldorferEG #NurDerAEV #geilstezeit #AEVvsDEG – at Curt-Frenzel-Eisstadion",hockey
325,"So I’ve not only killed my ankle and knee today, I’ve burnt too...  #hockey",hockey
326,Why must #injuries take longer to heal as we age?  #Hockey,hockey
327,Was so good to get back in goal tonight. Can’t believe I hadn’t played a match since last season #summerleague #hockey,hockey
328,"The Florida Panthers have signed Anton Stralman and Noel Acciari to three-year deals.

Anton Stralman's AAV is $5.5M.

Noel Acciari’s AAV is $1.67M.
#floridapanthers #florida #panthers #flapanthers #nhlhockey #icehockey #hockey #NHLFreeAgency #FreeAgency #nhl",hockey
329,"@ctvhc End of season awards 2018/19 Ladies:

L1’s Player of the season:
Jes Bailey 
L1’s Most improved player
Ellie Lethbridge 
L2’s Player of the season
Emily Sullivan Lee
L2’s Most improved player
Ellena Horton

@thereversestick #hockey #fieldhockey #happylittleclub",hockey
330,BRYAN 'WHO THE FUCK IS' RUST BABY #hockey,hockey
331,Marvin Chu last night performed better then expected with a 1 shot and 1 goal he helped bring #Mapleridge to victory. Tonight hes being tested out on the 4th line RW as maple ridge faces off against @LynxEdmonton in the last game of the #preseason #hockey #hockeynews #TSNHockey,hockey
332,lord stanley is coming back to boston for gm 7 baaaaybaaaay!!!!!!!! #hockey #wewantthecup #StanleyCup ,hockey
333,"What a RockStar! Awesome!!!!
#Hockey #Greatness ",hockey
334,"#Hockey and #Cormann won’t Australia to believe everything isn’t as black and white, as #Mackellar’s TV

#Auspol
#Insiders",hockey
335,"100 Level Sec 126, Row 7, Seats 3-4
Verified Resale Ticket 12/11/19 Ticketmaster 
$125 X2
Description
Center Ice.
#flyers vs #Avalanche #tickets #hockey",hockey
336,Can’t wait for the #NHLBruins game tonight! This is the most important game in the series and it is a must win for the B’s. @NHLBruins good luck and you got this. GO BRUINS #ploffs #NHL #Hockey #Game4,hockey
337,What do you give a hockey player when he demands money? A check -- #icehockey #hockey #joke,hockey
338,Our featured player of the day is Carter Hutton. Hutton made 47 save in the Sabres 3-0 shutout win over the Kings. #HockeyAtlas #Sabres #Kings #shutout #Hockey #HAFPOTD,hockey
339,"Per @reporterchris, Curtis Lazar looks to be landing in #Buffalo on a one-way contract after not receiving a qualifying offer from the #flames.

#BuffaloSabres #Buffalo #Sabres #Hockey #NHL",hockey
340,"Couldn’t agree more... now which #hockey club can #toptrump our pitch setting? 

@GBHockey @EnglandHockey @ScottishHockey @FIH_Hockey",hockey
341,"Congratulations to client Regnars Udris for signing with the @floridaeels of the USPHL Premier Division.
Regnars has also represented Latvia in International competitions.
#hockey #juniorhockey #icehockey #latvianhockey #USPHL #floridaeels",hockey
342,About to play my second game with the #aromantic colors on my stick. So I'll be changing it out today. What should be the next set of colors? #pride #hockey #youcanplay #hockeyisforeveryone,hockey
343,"i like the leafs fine, i do, but one more thing in the long list of things I Do Not Like about this trade is that the leafs social media is just not comparable to the avs. thinking of all the tyson tuesdays we will never have again is like a knife to the heart. #hockey #GoAvsGo",hockey
344,#razorisms not just for #hockey,hockey
345,"#AHF #Junior #Asia cup #hockey result:
#Singapore 3-0 #Bangladesh. 
This was Bangladesh Women first official international  hockey match.",hockey
346,oof-a chacka #hockey,hockey
347,Why am I just finding out that Black people were the first to play ice #hockey   yet I’m hard pressed to see no more than a few Black hockey players in the league. Snoop Dogg is doing his part by promoting the sport to Black kids. But there needs to be a discussion on this.,hockey
348,"Soccer? Really? Almost as bad as @JoeyPickles30 and the sport nobody watches, #hockey.",hockey
349,Former NHLer Zack Stortini retires. #NHL #hockey,hockey
350,"#Hockey: In @NSMMAAAHL action on Saturday, the @capebretonjets defeated the @cabot_hockey 5-4 in overtime in #Louisdale. #CapeBreton",hockey
351,"Walking hockey sessions starting this Thursday 12 Sep 10-11am at Maldon Hockey Club, Park Drive, Maldon. All welcome @WithamHockey @ChelmHockey @ActiveEssex @MaldonDC #MaldonHockeyClub #HockeyIsForEveryone #Hockey #Maldon",hockey
352,Too Busy For Not Super Bowl #Hockey#1,hockey
353,"Probably one of the best hosted hockey events we have been to and we've been to a few. 

#Belgium2022 | #HWNews | #Hockey",hockey
354,"Now that TIHL 2019 registration is closed, and KIHL 2019 is filling up quick, it's time to think about 2020.  What country should we play #hockey in next?

*For our full list of options, visit our FB page @HiFriendshipLeague",hockey
355,"4/19  Free #MLB  pick 

#LABleedsBlue #thisismycrew
Over 9.5 

DM for full card 

#NBA #mlb #nfl #ncaa #mls #ncaa #hockey #baseball #basketball #football #vegas #golf #tennis #tout #sportstips #sportspicks #gambling #Sportsbetting #betting #sports #snorkys #money #bookiekiller",hockey
356,Congrats Anup  ! Today the world has a new #Hockey player. You can be a hockey player too. It’s not to late for you. https://www.discoverh,hockey
357,Can someone please tell me how my skater with 99 speed and acceleration with speedster synergy and burner team synergy can be caught from behind on a breakaway? @EASPORTSNHL #easports #nhl19 #hut #Xbox #XboxOne #nhl #hockey #sportsgames #videogames,hockey
358,Evidently I suck at coaching tonight #hockey it's that season again,hockey
359,More #NHLTrades on the menu for this temperate Saturday. That is #Insider #hockey #knowledge,hockey
360,Not sure why the @STLBlues aren’t doing the Flying V... #hockey #mightyducks,hockey
361,Prediction for May 7th: Dallas #nhl #hockey #StanleyCup,hockey
362,All #hockey  and #rugby  off tomorrow (weather) and kids now arranged to see friends - means I off hook and free to #hillwalk with  tomorrow! I have earmarked a hill and we heading NW #Scotland  @VisitScotland  #hillwalking ,hockey
363,Great job guys! #community #hockey,hockey
364,Come see some sexy women after you watch the #calgaryflames game tonight!! @ClubEsq has the hottest women  #hockey #Playoffs #flames #sheesha,hockey
365,Great Job Canada! Back with a win! #WorldJuniors2020 #Canada #hockey,hockey
366,"Episodein the can. Coming out later today. Huge thanks to @hockeyind & @mihirsv for joining us.

Love #IndianHockey ? Find us & subscribe on your favourite podcast app! Just search Push Pass Pundits
#indiakagame #hockey #fieldhockey",hockey
367,And recent figures for #hockey??,hockey
368,"Attended many #minorhockey games in @CityofCamrose this weekend. Was so impressed with all the kids, parents, coaches and referees.  Nothing but positives all over the place! Stick tap  to everyone involved in keeping  #hockey the greatest game in the world! @CMHA_Vikings",hockey
369,@08Machine Orange boys getting ready to battle AT1 Hockey 08’s at 1pm in first game of @200x85 @STX Chi Town Shuffle2019.   #machine #hockey #teammates #putinthework,hockey
370,"Maybe I need to paint a more vivid picture. It's a BASEBALL SONG! 

""Put me in coach, I'm ready to play today.....CENTERFIELD"" 

""......homemade bat and a brand new pair of shoes?"" 

This was played at a  #hockey game, like the sound guy got kidnapped in July and RES'QD in Dec!",hockey
371,"Monday's predictions (02/04/2019) | @SiriusXMNHL @StellickSimmer @NHLNetwork #IceSurfing⁠ ⁠⁠ ⁠#HockeyTwitter⁠ ⁠⁠#NHL #hockey
#LeafsForever
#NYR
#LetsGoFlyers
#GoStars",hockey
372,"We call them ""goons"" in hockey. Happens all the time. Look up Tie Domi or Dave Schultz. Look up ""Gordie Howe Hattrick"".  Why isnt there an uproar? Cuz it happens so often. Hell, its the only time #Canadians riot when it has to do with #hockey.",hockey
373,Any #hockey folks concerned that the Ovi-Svechnikov tilly & subsequent injury may lead to end of fighting? There'll undoubtedly be a push. #HockeyTwitter #StanleyCupPlayoffs #Canes #Caps,hockey
374,Those one timers were unstoppable in NHL95 or 96 when they introduced them. #hockey,hockey
375,@NHLCanes Great Win!! @NHLJets pulling for you!! #nhl #hockey #StanleyCup,hockey
376,"In true #Canadian fashion..
6/10 things currently #trendingInCanada right now..(like right this minute)
..have to do with #hockey.
#Canada
#GoHabsGo",hockey
377,Super afternoon of hockey at home and away with @HillHouseHockey  Lots of quality on show matched with enthusiasm and smiles  #Sport #Hockey ,hockey
378,Q: Why is the #hockey rink hot after the game? A: Because all the fans have left -- #icehockey #hockey #joke,hockey
379,"Great to see @WerewolvesOnIce @spechockeyintl teams playing @ScotiabankArena 
and @ChesswoodArena 
You guys are welcome back in Canada anytime!!!!
#hockey #toronto #pickuphockey",hockey
