,text,class,id
269,A hot day for watching cricket today at the pitch #cricket @bsmcricketclub,0,1149
270,"No matter how much you guys Ignore @ashwinravi99 , he's the man who will be your trump card at the @ICC #WorldCup2019
@BCCI #TeamIndia #IndvAus
@ashwinravi99 Hope you show the selectors what you are at the coming @IPL  - #Cricket @imVkohli
#Politics will ruin India in every Field",0,1150
271," Bowlers Taking Most Wickets Against Australia In T20 Internationals :

19 @ 14.26 Saeed AJmal
16 @ 13.63 Mohammad Amir 
16 @ 14.06 Umar Gul
15 @ 20.13 Jasprit Bumrah
12 @ 27.67 Lasith Malinga

#PAKvsAUS
#AUSvsPAK
#Cricket",0,1151
272,Its going to be Mumbai #Contest #alert #WiNiT #SiXiT #Predict #chennai #mumbai #CSKvMI #chepauk #cricket #freebie #Qualifier1 #MIvCSK #T20,0,1152
273,"#sharonply #iamstrongest
#TNPL #Sharon #Plywoods

""I watch cricket with my FRIEND'S

#Cricket #NammaPasangaNammaGethu #TNPL2019 #TamilPride
#நாந்தான்டாப்பு
join this Contest: 
@Fahim6t @basha_naveeth",0,1153
274,"Thought id look in the @ExaminerOnline to see if they had anything on the @SouthernStars. #Shocker i didn't see any #Reports on it #Why, #WomensAshes #Cricket #WomensSports",0,1154
275,"Today only one thing come in mind that is :- 
Dhoni... Dhoni... Dhoni...!
#MSDhoni #AUSvIND #Cricket #AusvIndia #BCCI #Dhoni",0,1155
276,An excellent day for watching a game of cricket today at Burntwood #cricket @bsmcricketclub,0,1156
277,"What  the hack @cricketcomau only 500 $ (Rs 35000/-) to man of the match and no winning prize money to the winner team INDIA

#INDvAUS
#Dhoni
#Jadhav #Cricket 
This is an insult to team india @BCCI @ICC  That on dis international platform tournaments no prize mny for winng team",0,1157
278,"2s lost at home today v @ChippsCC but 1s managed a win v @steyningcc. Great games guys!
#ECC #cricket #villagecricket #cricketteas",0,1158
279,"Most balls faced getting dismissed for a duck (WI)

45 M Cummins v IND (2019) ***
40 K Arthurton v ENG (2002)
29 M Dillon v PAK  (2002)
27 C Butts v IND (1988)
24 R Austin v BAN (2009)

Miguel Cummins, the unwanted record holder!

#WIvIND #Cricket #INDvsWI #TeamIndia",0,1159
280,Kent 347/10 * v Middlesex 380/5   #Cricket,0,1160
281," Chris Morris 
#DCSquad #SafeSun #SafeSunXDC #LotusHerbals #ThisIsNewDelhi #LoveForCricket #CricketLovers #Cricket #Sunscreen 

Join here guys 
@Burningdesiire5 @Xuperman541 @Sagar14Naik @NANDYRICHIK7 @justin40martan @Sanjiv_34 @Im_Bhagirath
",0,1161
282,Women's Cricket - Pakistan is scheduled to tour India to play ODI series upnext as a part of ICC Women's Championship (FTP). However PCB has not received any confirmation in regards. Also Indian Govt has not given any green signal to BCCI to proceed with th series yet.#cricket,0,1162
283,"Need to get Smith out now as quickly as possible. He is the threat now!

#AUSvsPAK #Cricket",0,1163
284,"I Watch Cricket With My husband suresh Kalleti.. 
#Giveaway #Contest #Cricket #NammaPasangaNammaGethu #TNPL2019 #TamilPride
#iamstrongest #SharonPly #நாந்தான்டாப்பு tag @prashpatel_ @friends4_eve @khemka_nidhi",0,1164
285,"@FCCL2001 D2; @HarlingtonCC v @greathorwoodcc 

HCC batting 1st are 3-1 off 3 overs 

@mksport1 @officialmix96 @AdvertiserGrp @jonboy2906 @BucksCricket @TheCricketPaper @TheCricketerMag
#GHCC #GreatHorwood #FourCounties #Cricket #HCC",0,1165
286,"Ok, here we go. One more innings. Bring it home gents. #Ashes2019 #ENGvsAUS #cricket",0,1166
287,"PM Imran Khan to the Pakistan squad ""A champion steps onto the pitch armed with passion and a plan. Team spirit is a key part of victory. With your skills, sportsman spirit and your conduct, bring glory to Pakistan's name"" #CWC19 #Cricket",0,1167
288,"Rohit Sharma

#INDvWI
#T20 #Cricket #freebies #Contest #GiveawayAlert #Predictions #win #Contests #free
@amazingdeals_in

Join frnds
@SekharMeraNaamH @Suchibhol18
@Imsekharbabu @TtwiitSharma @TusharPadhan2 @RebelTinku
@Su_lovely10 @ItzPratiM856
@sachin__321 @ajitnay93925723",0,1168
289,"Q8. I surprised many critics by finishing the World Cup 1999 by getting 461 runs - the highest in the tournament.
#ThebbFoodWorldCup #bigbasket #Cricket #WorldCup #Contest #ContestAlert
@Contest_in @ContestIndia_",0,1169
290,"#sharonply #iamstrongest 
I Watch Cricket With My Family.  They are like me crazy cricket fan. We all support our country. 
#ChepaukSuperGillies #DindigulDragons
@SharonPlyIndia
#Giveaway #Cricket #T20
#saplings #environment
@nandinidey20 @friends4_eve @CD007_",0,1170
291,Great fightback by @KarachiKingsARY well played @bendunk51 and one of my favourite players @amiryamin54 top knocks! Anxiously waiting for the second inns #PSL #Cricket #KKvsISLU #Season4,0,1171
292,Great for players and coaches to be here. But let us also not forget that the cancer of corrupt officials will ruin cricket if this is not resolved soon #SriLanka #Cricket #OneTeam #CleanUpCricket,0,1172
293,"Women Empowerment  at #CWC19 . You all are amazing putting a lot of hard work to entertain #cricket fans across the world.
More power to u all.

#INDvENG #indiavsEngland #ENGvIND #WorldCup19 #MondayMotivation",0,1173
294,@zazai_3  is on fire 55* on 26 balls great performance. #AfgvsIre #CRICKET,0,1174
295,"Rohail Nazir at the ACC Emerging Teams Asia Cup 2019 tournament:

Innings 5
Runs 302 (highest in the tournament)
Average 75.50
Hundreds 1
Fifties 2
#ETAC2019 #Cricket",0,1175
296,Good day for team India and team Modi congratulations both of you #CAB2019 #IndiaWithCAB #cricket @imVkohli @narendramodi @AmitShah @TajinderBagga,0,1176
297,Facing jofra archer Short balls is not easy.. both Archer and Labuschagne are extremely Good and correct with their skills and Gameplay... Both will contribute alot to cricket in future.. #Ashes19 #ENGvAUS #Cricket,0,1177
298,"Ans) Virat Kohli - who plays virat innings 

#AspireWithoutBoundaries #ContestAlert #INDvAUS #Cricket #Cricket2019",0,1178
299,There seems to be a definite correlation between the performance between the economy of #Pakistan and the performance of their #cricket team on the field during #CWC19! #PAKvAUS #AUSvPAK #pakistancricketteam,0,1179
300,english Duke Balls were used by PCB in FirstClass since last few seasons but majority batsmen complaint on Dukes which favored Fast-Bowlers heavily on greentops. Also majority FC matches ended third day last season. PCB now planning to introduce Kookaburra Balls in FC.#cricket,0,1180
301,"#AUSvIND : Big over for India, India need 33 runs in 24 balls. 
Brief Score:
Aus: 230
Ind: 198/3 in 46 over

Please follow @sportskrida for more #news on #cricket
@imVkohli @msdhoni @captainjeetha @solivagant29 

#AusOpen #FridayFeeling #FridayMotivation #FridayThoughts",0,1181
302,"We should let #BabarAzam focus on his batting, we have found a world class batsman in him, giving him more responsibility might effect his performance as it has in many other cases in the past... #Cricket #Pakistan",0,1182
303,Can we have Maharaj back for a spell for Yorkshire next season? #Yorkshire #Cricket,0,1183
304,Personally I wouldn't of mind if Sarfraz stayed as Captain but I understand the descion and looking forward to the change. This will bring Mohmmad Rizwan into the team who is a excellent keeper and a very under rated batsman. #Cricket,0,1184
305,Let us guess the result of #Ashes #Ashes19 3rd test.  #Cricket #SportsNews #Sports #ENGvsAUS #AUSvsENG,0,1185
306,"Technically @msdhoni is perfect in calculation of Required Runrate, when to take risk, temperament etc. just missing that skill of hitting six at will due to age, form factor otherwise mahi @ best. #INDvAUS #AUSvIND @imVkohli @BCCI #Cricket @bhogleharsha",0,1186
307,"The Pakistan Cricket Board (PCB) has removed Sarfaraz Ahmed as captain from all formats, with immediate effect. Read more on @Cricistan #Cricket #PCB",0,1187
308,"Class Remain Always Class 
#Well Done #Mohammad #Amir
#PakVsAus
#WC19
#cricket #sports
#TeamPak",0,1188
309,"Test cricket is BACK in Pakistan after a decade away. 
Australia play NZ tomorrow in a pink ball Test in the new Perth stadium (I'll miss the WACA).
Ben Foakes is *still* missing from an England Test squad.
Nothing going on at home
#PAKvsSL #AUSvNZ
#SAvENG #Cricket #GE2019",0,1189
310,"#Cricket News:
/
Aaj #Pakistan Cricket #Board Ne Yeh Clear Kar Diya Ke #Sarfraz Ahmed Hi #World Cup Tak #Captain Rahien Gay.
+
@GeoHalaNews",0,1190
311,Happy birthday to aaaaan baaan shaaaan of Indian Cricket Team!!@imVkohli #HappyBirthdayViratKohli #Cricket #ViratKohli,0,1191
312,"#Cricket #Ashes I've been watching live online streaming of the 3rd test Eng v Aus day 3, the visitors 246 all out, setting England a nominal 359 to win, the hosts have neither the skills, discipline, mindset or determination to survive, more humiliation awaits.  Prove me wrong.",0,1192
313,"Andre Russell will hit maximum #SIXES in today’s match.

#SiXES #SiXiT #Predict #player
#KKRvRCB #RCBvKKR #Kolkata #Bangalore #Cricket #T20 @NuvocoVistas
@kanakbhardwaj51
@kamnabhardwaj21
@anilkb1961
@tarunkrekha
@gunjan4ever
@Akshikakhatri",0,1193
314,Dhoni should retire. - is wrong english #Dhoni #AusvsIndia #Cricket,0,1194
315,"Great to see you on twitter #Punter!

I look forward to your insights into the great game of #cricket.

#RickyPonting",0,1195
316,"150-6. Amazing innings by #Babar and #Iftikhar.
#Australia needs 151 runs to win from 20 overs. 

#AUSvsPAK #PAKvAUS #ICC #Pakistan #Australia #T20i #Cricket #GreenShirts",0,1196
317,All the best to all the @ossettcc teams in action this afternoon - why not bob down and cheer them on? Perfect weather for a spot of #cricket and there's fab views and @ossettbrewery beers on tap. #SaturdayThoughts,0,1197
318,NFL have been very canny cultivating the BBC with a free-to-air highlights show and regular live games. More than some of ‘our’ sports can manage *cough* #cricket,0,1198
319,"I see @ICC have finally done something to sort out concussion protocol measures and also slow play finally goes beyond the capt ""concussion replacements, effective from the first men’s Ashes Test"", ""slow over-rates, with fines now spread across a team"" #cricket",0,1199
320,@BCCI should focus on sports. Leave politics to politicians. This Indian team may not even reach the world cup semifinals. #IndiaAustralia #cricket,0,1200
321,"Here goes #Finch! Pheww!! 
B by #Irfan, C by #Babar
#AUSvsPAK #PAKvAUS #ICC #Pakistan #Australia #T20i #Cricket #GreenShirts",0,1201
322,"IS PCB SICK???
T20WC is going to be held in 2020 & PCB is coming up with their shitty ideas. Mtlb Science behind having babar as captain in main int. Eve when we've shoaib, hafeez, imad there. Are they suffering from epilepsy schizophrenia?? #Cricket #PCB",0,1202
323,"In this Decade :

Misbah ul Haq Smashed the Fastest FiFty By no oF Balls ( 21 ) & no oF Minutes ( 24 ) Vs AUS at AbuDhabi 2014.

Saeed AJmal took the Most Wkts ( 111 @ 21.93 ) In a Calendar Year ( 2013 ) Across Formats By a PAK Bowler.

#Cricket #Stats",0,1203
324,"This weekends results:

Saturday:
1st XI v @WalsallCC - Lost
2nd XI v @StudleyCC 1st XI - Lost
3rd XI v @NuneatonCC 2nd XI - Won
4th XI v @SolihullMuniCC 2ndXI - Drew

Sunday:
GW 
1st XI v @BarntGreenCC - Lost

#TMH #TheShire #Cricket",0,1204
325,"Correction: #Azam, not #Adam #Cricket #AUSvsPAK #AUSvPAK",0,1205
326,Bowl out Australia in their backyard. Whatsay! #cricket,0,1206
327,He is Goutam Gambhir @PampaDutta11 #cricket #goutamgambhirfan #prize #guessinggame,0,1207
328,"WestIndies

#WiNiT #SiXiT #Contest #Predict #maximumRuns @sixitsports #comment #Rt #Share #SLvWI #Lionsroar
#MenInMaroon #cricket #CWC19 #Riverside #WorldCupquiz",0,1208
329,The covers are coming off at Cheltenham  play restarts before 3:55 #GLOvGLA #VitalityBlast #Cricket,0,1209
330,"Pakistan tour England:
 
Only T20I, (D/N)
May 5
09:00 PM PKT
-
1st ODI, (D/N)
May 8
05:00 PM PKT

2nd ODI,
May 11
03:00 PM PKT

3rd ODI, (D/N),
May 14
05:00 PM PKT

4th ODI, (D/N)
May 17
05:00 PM PKT

5th ODI,
May 19
03:00 PM PKT
#ENGvPAK #Cricket",0,1210
331,"The unstoppable Warner vs the consistent Babar Azam. Who do you think will do better today?

Share your thoughts! #AUSvPAK
#Cricket #Pakistan #PAKvsAUS",0,1211
332,"Answer - KOLKATA KNIGHT RIDERS
#GuessCorrectly #GuessToWin #IPL #Cricket #IPL2019 #JioFanClubContest  
Jion @KushGaur14 @AmanKau66538949 @AkashMurar",0,1212
333,"Sports minister Harin Fernando says he was not involved in selecting the team for the 2019 World Cup and that there were selectors paid by Sri Lanka Cricket to do that job.
#lka #cricket",0,1213
334,Gazi Group Cricketers v Uttara Sporting Club #cricket,0,1214
335,"It's a great era to be a Test match
bowler - some of the weakest
top-order batting line-ups you
will ever see in the game #Cricket",0,1215
336,"Waqar Younis ""I'm glad that the Duke and Duchess of Cambridge came to the National Cricket Academy - it was great encouragement for these young kids""  #Cricket #PrinceWilliam #KateMiddleton",0,1216
337,Rain stopped play. BBL . Dont think this game will happen. Pretty scary scenes. #Cricket,0,1217
338,"#Cricket #AFGvIRE #T20i #Match #Records
#Congratulations!
#Afghanistan Cricket Team Beats Ireland and Breaks World T20i Cricket Records. 
#Hazratullah_Zazai and #Afghanistan were on fire today against #Ireland!
#ThankYou #BlueTigers.",0,1218
339,"Seems like a practice match for @IsbUnited. Testifying their lower order players and @Samitpatel21 Proving it RIGHT. 
@KarachiKingsARY @Salman_ARY @thePSLt20
#HBLPSL2019 #HBLPSL4 #hblpsl #PSL2019 #PSL #cricket #CricketForAll #KKvsIU #Sheru #SherKiDhaar",0,1219
340,Can’t believe I am saying this but sat by the hotel today and it was too hot!!! #sunshine #cricket,0,1220
341,"PCB have appointed Azhar Ali as
national cricket team captain for
Pakistan’s World Test
Championship matches in the
2019-20 season, whilst Babar
Azam has been named captain of the T20I side until next year’s ICC
T20 World Cup Australia 2020 #Cricket",0,1221
342,Historical Test series win !!! Sri Lanka becomes the first Asian team to beat South Africa in a Test Series in South Africa. 2-0 win termed as one of biggest wins in the history of Test cricket #Cricket #LionsRoar,0,1222
343,"Fab to see the @JGMeakins_CC girls playing at Denstone, all with smiles on their faces representing their various counties. #sunshine #cricket #denstonepreseasoncamp2019",0,1223
344,"W’indies’ “HOPE” is gone!! @Lasith99Malinga rocks towards another win in the #WC2019
#cricket #srilanaka #malingaarmy",0,1224
345,"Optimum conditions for county cricket this week with the weather, the Bank Holiday and a sprinkling of international cricketers. 2 matches televised so far and crowds upto 4000. County cricket has a problem and it ain't the . #countycricket #cricket #OneDayCup",0,1225
346,"picnic in park with kids, #cricket game going on nearby, being ‘responsible’ Dad I point out that batsman on strike’s not wearing a helmet. 10 year old daughter responds, disdainfully: ‘he’s only facing spin.’ 3rd summer in Oz & I have lost my kids’ sporting souls",0,1226
347,"PCB Chief Executive Officer (CEO) Wasim Khan has said that BCCI has until June, 2020 to confirm participation in the Pakistan-hosted Asia Cup. The tournament is scheduled to take place in September next year. Read more on @Cricistan #PCB #BCCI #Cricket",0,1227
348,"It is Virat Kohli #AspireWithoutBoundaries, 
#ContestAlert #INDvAUS #Cricket #Cricket2019",0,1228
349,"#HBLPSL Schedule will be released next week.

#PSL2020 #PSL5 #Cricket",0,1229
350,"Best strike-rates for bowlers in Test matches (minimum 200 wickets):

DALE STEYN 42.3
Waqar Younis 43.4
Malcolm Marshall 46.7
Allan Donald 47.0
Vernon Philander 48.6
Fred Trueman 49.4
Mitchell Starc 49.9

#Cricket",0,1230
351,"Answer : Delhi Capitals 
 #contest #tweeple #KXIPvDC #IPL2019 #win #SiXiT #performanceunmatched #cricket #alert #DCvKXIP #punjab #delhi
@sixitsports 
Join
@prince084 @Sandeep02025959 @VihanSi49312121 @PratikSingh @HritikSingh",0,1231
352,"Ans ) Delhi
#contest #tweeple
@sixitsports
#KXIPvDC #IPL2019 #win #SiXiT #performanceunmatched #cricket #alert #DCvKXIP #punjab #delhi

Join in
@rhea132
@KoolKaisha
@Tiwarijyoti2",0,1232
353,Several experts blaming the experimentation done by Indian cricket team for the series loss. The same experts were applauding the idea after the first 2 matches when the team won. #cricket #INDvAUS,0,1233
354,"Come and dine @Ronaq restaurants - New Waverley or Comely Bank... A relaxed atmosphere... Children welcome  
#scottishladies #TheLionKing #cricket #hunger #saturdaynight #edinburgh #matchplay #whatsonedinburgh #event #weekendvibes #curry #friends #newwaverley #comelybank",0,1234
355,Synthetic Cricket Wickets in Hutton | Artificial ECB Cricket Wicket Surfacing #Artificial #Cricket #Wicket #Surface #Hutton,0,1235
356,@OfficialSLC chief selectors justification for some of the selections are hilarious. If those players are that good why none off them played recently ? #CWC19 #Cricket #SLC,0,1236
357,"#T20BLAST #T20 #Cricket
 
 J Lawlor under 31.5 runs @ 1.50 (Bet365) - 3 points
 
 #inplaymagic",0,1237
358,"@TheRealPCB n its selectors once again bluffed the #Pakistan #cricket loving nation by including Fawad Alam in 16 players but not including him in final 11 the bunch of cheaters & liars are ruling @TheRealPCB. 

@PslFreaks
@Shoaib_Jatt
@aaliaaaliya
@sawerapasha",0,1238
359,What an achievement. Congratulations! Team Sri Lanka on being the First Asian team to beat South Africa in South Africa 2-0 #Cricket,0,1239
360,"4.  Andrew Tye.

 StuCred- The No-1 24x7 #student #contest #Amazon
#stucredcontest #contestalert #contestentry #giveaway #cricket #iplcontest #ipl2019 join @zeny_9 @VARMAILA @SayyedJenifer",0,1240
361,"When we talk about #Cricket .. we feel Proud Because You(@imVkohli ) come from our side...I wish you to achieve all Success Until your passion alive ...
Happy birthday #Legend..",0,1241
362,"#Bangladesh is one of my favourite #cricket teams.

It is dejected already due to their own pathetic performance in this series.
I am sure it will fight back to extend the game to 3rd day.

#PinkBallTest #pinktest #PinkBallTestMatch #calcutta #INDvBAN #INDvsBAN",0,1242
363,"""Sarfraz Ahmed is Pakistan's captain and will remain captain."" PCB Chairman Ehsan Mani confirms that Sarfraz Ahmed will remain captain till World Cup. #Cricket",0,1243
364,Kolkata Knight riders  #GuessCorrectly #GuessToWin #IPL #Cricket #IPL2019 #JioFanClubContest  Join @coool_kashish @swatigu59049329 @Priyaa_G,0,1244
365,"YA Allah ! 
Make everyday like Friday to Pakistan, pleased to hear Good news again and again 
#Cricket",0,1245
366,"#AUSvIND #ODI #Cricket

K Jadhav over 17.5 @ 1.50 (Bet365) - 3 points

#inplaymagic",0,1246
367,"#finch: it's an absolute fraud that I have to play against three captains.

#AUSvIND, #India, #Australia.
#Cricket #Melbourne #MS #Dhoni #yuzvendrachahal",0,1247
368,"Which bowler will take the most wickets for the West Indies today? 

#GameOfDot #KhelogeTohJeetoge #Cricket #INDvWI #ViratKohli",0,1248
369,Thailand Women v Kuwait Women #cricket,0,1249
370,"For the optimistic folks out there:

Pakistan lost their opening game, won their 2nd game, shared points in their 3rd game and lost their 4th game by 40-odd runs in 1992!

Sab plan ke mutabiq chal raha he mere doston! 
#PAKvAUS #AUSvPAK #Cricket #CWC19",0,1250
371,"My #readinglist aged 10. The only #book I recall reading for more than a few pages was #Mortimeralso, a story about a #mouse who helps a #cricket umpire with failing sight by hiding in his hat. It came to an end, but I wrote the next 1000 pages. I guess it still hasn't ended.",0,1251
372,"Every player wishes to play in front of his home crowd. I'm feeling good about making my ODI home debut, on Monday. I hope I can perform well in front of the home crowd. Shadab said. Read more on @Cricistan #Cricket #PCB",0,1252
373,.@yuzi_chahal becomes the first Indian to have a six wicket haul to his name in both T20Is and ODIs. #AUSvIND #Cricket #Chahal #India,0,1253
374,"Next Question at 4:10 PM. Stay tuned!
#Quiz #Cricket #India #SouthAfrica #FantasyCricket #FridayFeeling",0,1254
375,How about those who were stuck in traffic over pathetic roads... #Cricket for entertainment or cricket for torture #CricketComesHome #Pakistan #PAKvSL,0,1255
376,"If PCB wants to bring in an A category coach for the team then must spend US $ 40,000 to US $50,000 a month so that he can provide the value of money. Shoaib Akhtar said, read more on @Cricistan #Cricket #PCB",0,1256
377,"Unfit Junaid khan Today in #BPL vs Comilla victorians: 
Overs: 4
Runs: 32
Wickets: 4 
#BPL2019 #Cricket",0,1257
378,"Fewest Balls To Take 50 Wickets For Indian Bowler In Test

 2465 J BUMRAH
 2597 R ASHWIN
#test #Ashes19 #India
#INDvsWI #Cricket
#WIvIND #IndianCricketTeam
",0,1258
379,"This is an eye opener moment for team india . 
Hope , they will soon rectify all their mistake and lift the cup for us.
#CricketMeriJaan #Cricket #INDvsAUS",0,1259
380,"WoW Wahab! He is playing goooood! 
#AUSvPAK #ICCWorldCup2019 #cricket @cricketworldcup",0,1260
381,Who Will Win T20I Series Between India & Australia? #INDvAUS #AUSvIND #T20 #Cricket,0,1261
382,"INDIA will WIN!

#Orthosquare #ContestIndia #WIN #WorldCupContest #INvNZ #INDvNWZ #IndiaContest #Cricket 
Tag
@Rajeesh077
@ShainaArora1
@arupdas726
@ManuVichare
@prashantDocean",0,1262
383," India 45/2 in 7 overs chasing 147 vs Windies.
Virat Kohli 14*(11),
Rishabh Pant 7*(8):
3rd T20 
#WIvIND @windiescricket #MenInMaroon @BCCI #BCCI #MenInBlue #TeamIndia #ODI #Cricket #cricview",0,1263
384,"Why is the cricket community not hyping up that there are 3 test matches going on at the same time? Kholi, Root, Williamson and Smith all playing on the same day!!!!  #cricket",0,1264
385,"@DelhiCapitals will win tonight

#contest #tweeple @sixitsports #KXIPvDC #IPL2019 #win #SiXiT #performanceunmatched #cricket #alert #DCvKXIP #punjab #delhi",0,1265
386,"Age matters in International Cricket for record books.

Shahid Afridi holds record of youngest to score ODI 100.
Rashid Khan holds many records on the name of his age.

#Cricket #AgeFraud",0,1266
387,What a nerves #wahab #ShaneWatson #HBLPSL #hblpsl #PSL19 #PSLT20 #psl4 #zalmi #QuettaGladiators #CricketComesToKarachi #cricket #cricketfever #KhelDeewanoKa #Watson #QGvPZ #PZvQG #mills #six,0,1267
388,"Swing. Seam. Cutters. Slower-ones. Hostility. #amir had it all today as he displayed one of the most exhilarating and ferocious bowling spells of his career. More importantly he removed all the doubts and silenced his critics.

10-2-30-5. 37 dots. 5 wickets. 
#PAKvAUS
#Cricket",0,1268
389,"#Last Five 5-wicket hauls in World Cup:

Left arm: Starc (2015)
Left arm: Boult (2015)
Left arm: Starc (2019)
Right arm: Neesham (2019)
Left arm: Amir (2019) #Cricket",0,1269
390,"TOSS: Surrey have won the toss and elected to field first.

#VitalityBlast #Cricket #ENG",0,1270
391,I have two spare tickets for the Day 1 of the Test at the Oval on Thursday 12th Sept. Selling for face value - message me if interested #Ashes #Tickets #Cricket #Ashes2019 #Oval #ENGvAUS,0,1271
392,"Cricbuzz's Test XI of the Decade:

1. Alastair Cook
2. David Warner 
3. Kumar Sangakkara
4. Steve Smith
5. Virat Kohli (c)
6. AB de Villiers (wk)
7.R Ashwin
8. Rangana Herath
9. Dale Steyn
10. Morne Morkel
11. James Anderson

#Cricket",0,1272
393,Smith signs as CSA's director of #cricket. For three months ...,0,1273
394,"Virat Kohli 
Hey Friends Join in & stand a chance to win Amazon Vouchers! 
@krishnarebels
@divyankajaan
@naveeeennnn
@Sizzlingsurya_
@harini_23
#AspireWithoutBoundaries #ContestAlert #INDvAUS #Cricket #Cricket2019 @AvanseEduLoan",0,1274
395,"I mean even the word stupid would be embarrassed when used against our current team management. How in the world can you NOT pick a spinner in the subcontinent, especially someone so successful. IDIOTS #cricket #PAKvsSL @TheRealPCB",0,1275
396,"#GenoSportsClub #SPORTSTRIVIA #Question #quiz #Cricket #Football
#Monday #AmazonGiftVoucher 

Answer - B. Sachin Tendulakr

Join
@Sankesh995
@cool_bindra
@pinkyk1980
@BhavikaRajaswan
@sanjayjoshii",0,1276
397,If this was India we'd never hear the end of it. Amazing Amazing result for SL. Test cricket never fails to deliver #SAvsSL #Cricket,0,1277
398,"Not Out

#OnTheStrike #INDvBAN
#MaxxisTyres #CWC19 #ContestAlert #ContestIndia #Cricket",0,1278
399,#WorldCup2019 #cricket #CricketWorldCup2019 #Contest #viratkohli #India  India will win  ,0,1279
400,"Yes, and hearing in commentary the words 'Shahrah-e-Faisal end' and 'University Road end' was such sweet music!
#pakvsSL
#Cricket",0,1280
401,"Predict
 vs 

Who do you think will be the Man of the Match (mention in the comments)
 #PAKvSL
#CricketComesHome #Pakistan #Cricket",0,1281
402,"Lunch Day 3
Australia v England 
3rd Test at #Leeds
AUS 179
ENG 67
AUS 246
(Target 359)
ENG 11-0
#TheAshes
#Ashes19
#Ashes2019
#ENGvAUS
#ENGvsAUS
#AUSvsENG
#AUSvENG
#Cricket",0,1282
403,"Team- New Zealand
Score- 177/1

#KabhiAanaMeriGully
#ContestAlert #Contest #ContestAlertIndia #ContestIndia #Giveaway #GiveawayAlert #Giveaways #CricketMeriJaan #Cricket #Rapperholic19 #rapper #rappers Join @friends4_eve @Sagar2612 @blessedkamal @chilled_Sup @SushmaSonu333",0,1283
404,We are looking forward to heading to the High Peak this evening for the Group Meeting. Are your club joining us at New Mills? #GrowTheGame #cricket #Derbyshire,0,1284
405,"The noise and atmosphere that the Indian crowd makes is immense. 

#INDvAUS #Cricket #FoxCricket #Delhi #India #Australia",0,1285
406,"Buttler ne hamari itni dhulai Ki he ke koft hone lagi he whenever he doesn't get out 
#ENGvAus #AUSvENG #Cricket #Pakistan #CWC19",0,1286
407,"Michael Holding ""I visited Pakistan way back in the 1980’s and now I’m back here. I haven’t seen any change at all in the passion for cricket in Pakistan. It is still there"" #PakvSL #Cricket",0,1287
408," Most Consecutive Matches Lost By PAK In T20 Internationals :

6 - From 5-9-2010 (Sophia Gardens) To  28-12-2010 (Seddon ParK)

5* - From 5-5-2019 (Sophia Gardens) To 5-11-2019* (Manuka Oval Canberra)

#AUSvPAK
#PAKvsAUS
#Cricket",0,1288
409,"Best innings of the decade is Sachin's 200 no matter who surpassed it he was the first man on the planet to reach it.
#sachintendulkar
#cricket
#Decade",0,1289
410,"News just in: Pakistan cricket World Cup matches would'nt be broadcasted in India by official broadcaster @StarSportsIndia
#Cricket #WorldCup2019 #IPL2019 #India #Pakistan",0,1290
411,"Sri Lanka tour of Pakistan

#2ndODI
#Pakistan 74/1 (15.0)
Pakistan lost their 1st wicket
Fakhar Zaman* 42(47)

#ICC #Cricket #PCB #SLCricketBoard #PAKvsSL #ODI",0,1291
412,"Fakhar Zaman is the sEcond best eXAmple for Lumber one cHoosing teRribly wrong people for big posts
#PAKvsAUS
#Cricket
#Azadi_March_Updates",0,1292
413,"We are looking for cricket coaches of all levels to test our Ludimos Platform! 

Interested? please DM me. 

#UX #UI #usertesting #user #test #cricket #coaching #training #cricketworldcup2019 #video #smart #performance #saving #ludimos #batting #cricketcoaching #cricketworldcup",0,1293
414,The #Pakistan #Cricket Board has indicated that the fifth edition of the league will be fully conducted in Pakistan while making sure to eliminate all the reservations of all franchisees of the Pakistan Super League. #PSL5,0,1294
415,"Extremely sad to see barely 99 or less people in the #Indvswi test match, that too on a weekend. Forget Test Championship, I wonder how many turn up even for a local club match baring T20s. If someone can sponsor me I can do some #cricket photography! #india #WestIndies",0,1295
416,"Most FiFers In this Decade By Teams Across Formats With Total no oF Matches Played  :

103 AUS  - 426
95 IND  - 462
94 ENG -  435
85 SL - 449
82 PAK - 422
74 RSA -  367
64 WI -   380
53 NZ -   371
53 BAN -  297
16 AFG -  205
17 ZIM -  250

#Cricket #Stats",0,1296
417,"Hope he takes it as a drive to show better form. He shouldn't have been removed as T20 caption. 
Tests and ODIs were justified.
#SarfarazAhmed #Cricket #pcb",0,1297
418,"#RLODC #ListA #Cricket

M Stoneman Under 50.5 Runs @ 1.57 (Bet365) - 3 points

#inplaymagic",0,1298
419,"#Test #Cricket  

Who, according to you, is currently the best bowler in the world? 

",0,1299
420,"Stumps
Ranji_Trophy
BiG_FINAL
VID_vs_SAU
Day_3
VID_312
SAU_307
VID_55/2
OvEr_31.
W Jaffer_5*
G Satish_24*
#
D Jadeja:
0-0-0-0-0-0
#Cricket",0,1300
421,"#ContestAlert
ODI #18
Ind vs NZ
Winner will be : India
 #PredictCWC19Win #ICC #CricketWorldCup #iRelief #cricket. #CWC19
#Amazon
#iReliefContest
Tag friends
@gsrana4580 @dixitwaghelaDX @iamAddy93 @PritiNivoriya @sombangalore @sunitakatyal",0,1301
